date,id,price,url
发标日期：2017-07-17,http://www.yidai.com/invest/a201707405454.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-18,http://www.yidai.com/invest/a201707405078.html,"157,500.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-12,http://www.yidai.com/invest/a201707404466.html,"23,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-17,http://www.yidai.com/invest/a201707404284.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-14,http://www.yidai.com/invest/a201707402853.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-12,http://www.yidai.com/invest/a201707402668.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-11,http://www.yidai.com/invest/a201707383406.html,"182,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-17,http://www.yidai.com/invest/a201707590229.html,"23,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707589431.html,"78,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707589411.html,"160,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707588008.html,"20,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707587873.html,"47,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-19,http://www.yidai.com/invest/a201707587776.html,"130,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707584444.html,"59,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707584150.html,"78,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707583864.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-17,http://www.yidai.com/invest/a201707486232.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=18
发标日期：2017-07-13,http://www.yidai.com/invest/a201707440900.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=22
